model,episode,success,total_reward,stand_weighted,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
Baseline,36,0,214.900673680994,58.87361149383937,867,624.7821281959874,817.0153753764125,231.65409931161054,324.39904195072285,710.4271007217039,0.11831532373896625
Baseline,37,0,240.24317902453822,88.4304946534348,1000,940.9950594161451,939.7522570678693,199.34731726695054,358.71513148671045,883.4127005328022,0.0
Baseline,38,0,145.0005840226499,74.73307475748979,1000,792.5430836721544,942.689515120543,1.234774580955082,413.90612734279136,835.5225298772509,20.686936693509146
Baseline,39,0,301.27223888719936,81.0684286687542,1000,860.846160975137,941.2901146196734,337.12372154343876,437.7470940718538,932.215616406094,0.0
Baseline,40,0,168.1492670258332,39.6030048713944,442,419.2792804161066,417.49596490558224,208.85187022507148,276.8575315887024,412.27790415795903,0.3032821880675709
Baseline,41,0,76.85304876846851,19.367668106150006,231,205.2180718253482,217.91621261988377,84.02946240496101,176.79763654487044,216.64481505685004,0.0
Baseline,42,0,397.9304277784101,87.1378342356737,1000,925.0061331346111,941.824122585512,527.3381055326631,515.1725808540228,954.6363402067244,0.0
Baseline,43,0,134.5848232797873,28.428661637772237,370,300.3702475980711,349.8886537614035,174.91107991309835,236.07653248192997,312.84698114048456,0.0
Baseline,44,0,285.4528194484543,77.73485446917074,1000,826.1437665423113,940.7523300224925,319.5758044991195,349.3916446652937,928.785414428299,0.0
Baseline,45,0,123.6915474558027,39.58673956606896,450,420.1642789622766,423.89594334309464,109.02811058476726,282.4415784531899,412.8919008180283,0.78709760864983
Baseline,46,0,308.66948403382054,90.60850182752068,1000,963.4075693465508,940.4653761541152,353.1942217772748,350.5562034619663,831.9154446685593,0.0
Baseline,47,0,88.75824068090756,21.097289120808703,252,223.6882502305801,237.57791683168895,103.54382816192505,187.5359712934498,233.7886064512025,0.0
Baseline,48,0,124.51961406324304,26.33721651894616,351,278.908839226108,331.4504203196966,155.69258141927256,258.2268344199524,304.18788369252985,0.0
Baseline,49,0,190.55680572316254,40.89113322579225,517,434.22396448918835,486.77440650407425,256.8396491685235,231.1334242137982,450.62318321689685,0.0
Baseline,50,0,274.90690729736247,38.99931740791254,674,412.4314258512084,637.147183728095,429.1471833877415,341.25288866860217,514.5742586307204,0.0
Baseline,51,0,521.9771626542954,90.9598708946162,1000,966.5332552154586,941.0527733278581,810.031873522534,299.07030312987695,801.7872408911868,32.743061352817584
Baseline,52,0,89.66593689002354,44.65241130776779,515,475.2567851860823,483.85411411366454,6.810948418292411,397.6884060683241,421.85715638794,2.7752019177455653
Baseline,53,0,409.97636846559925,93.18222754163807,1000,990.0026215442479,941.2236579231445,560.407515222415,397.8658274253271,894.3493540521557,0.0
Baseline,54,0,270.43563184667534,86.50528292463294,1000,917.7906866778355,942.2570461116364,245.25848718027547,574.1619740650326,890.6715991225749,0.921002947251209
Baseline,55,0,293.059686505475,70.34930165826253,1000,746.2624575704086,942.1525710820558,353.58429311888443,523.306973278702,747.6857982702542,0.1366124750481792
Baseline,56,0,243.07812389166838,74.66031463436644,1000,792.4532259946169,941.6761361292828,243.20210799782754,302.0990743392121,877.4295723818931,0.0012237777847423637
Baseline,57,0,493.7287664497107,91.43660462695003,1000,972.3168338271353,940.321335547671,751.2281649076743,300.0431478182814,984.7466044678489,0.0
Baseline,58,0,291.67128214535785,87.72142175253613,1000,932.1633981469096,940.870019341559,305.80914917669134,378.93791165438665,947.6370611753583,0.019984633781426453
Baseline,59,0,306.44699972298054,87.00439813381325,1000,925.1136543520184,940.3207900552476,328.116508949007,509.88791233354635,925.8287706600602,0.012395464097325393
Baseline,60,0,179.2333558432211,81.07767150652715,1000,861.1226561160674,941.6445573755964,91.68081902204318,277.81870940225065,811.8698030063852,6.899686160978975
Baseline,61,0,134.21842332343002,28.128207602830162,367,297.2497659068955,346.89765507711184,168.87988703731276,272.7914245928438,329.09390648333977,0.0
Baseline,62,0,172.2960492459251,35.97527238500045,448,380.8767222971283,422.8822302967519,232.1459850562681,241.529574964892,395.5720967471893,0.0
Baseline,63,0,260.7552307812733,71.768321671493,1000,761.3072010418822,942.2793125188898,292.03153658076275,319.3962950217835,791.3981027801264,5.808565023832388
Baseline,64,0,144.84359943559366,27.47120746820666,379,290.4720489442149,358.34799984034623,198.2597909969761,251.21168341841656,311.89803695653967,0.0
Baseline,65,0,210.8325639251673,56.60674303838609,669,600.9552324026486,629.9510695278758,237.5027642049215,340.4985844928279,606.4929553985047,0.0
Baseline,66,0,162.30213665332528,39.562047922563984,470,419.1214795660181,443.495172267071,199.73444536580294,254.31329657006958,402.87846975293155,0.0
Baseline,67,0,337.7677542323889,80.27457292620969,1000,849.8793147426488,943.9265035215606,423.37616474740474,540.1536290921276,799.3245143048104,0.0
Baseline,68,0,40.51728167040607,27.202754126096792,343,288.9879528893393,322.75222777396846,0.00044432814192801087,64.36497864309325,201.3291808476962,0.0846274917312384
Baseline,69,0,119.35088321503945,27.53016098234078,315,291.1035434664734,297.77612814819116,139.8648358206187,274.85580063093494,302.7751216374715,0.0
Baseline,70,0,524.7832604087387,92.60325760428829,1000,983.8360865521623,941.2090562907822,808.6874521026751,301.3369393686176,876.0661962419541,26.85855022205206
Baseline,71,0,231.25059579795192,54.65684174430805,643,580.3666142079103,605.4280544508844,289.4201256700559,322.81402867123666,554.4922875366386,7.112519119214496
Baseline,72,0,132.09775139136852,36.023946048106666,399,381.19263037354494,376.9564736543617,133.192742438422,342.16860735878066,380.5728175606606,0.0
Baseline,73,1,537.493043999503,87.674076870522,969,930.6180934440506,912.8581713298242,767.3568905548849,342.30510954259785,797.9403010910959,135.7031309931385
Baseline,74,0,348.14662872939914,86.99265452550475,1000,923.1233660841676,942.2097692592748,418.7230132667732,567.5655182131569,876.9140362055107,1.4418300368943058
Baseline,75,0,195.44436888285492,35.629716442409816,461,377.01158216187116,435.4572694362234,280.289298375495,273.9167449361906,399.77261849325504,0.0
Baseline,76,0,186.20506436188413,61.02813147242405,754,649.053930850527,709.2193135565285,167.4427673414519,331.8199123307193,664.7338393854137,0.0
Baseline,77,0,99.95178506219963,25.177566776597303,296,266.20713717879465,279.80150155912787,111.97015834418197,221.16508613733112,266.5878544770771,0.0
Baseline,78,1,185.66249317155132,35.11837881183106,431,371.901354084393,406.6891557340131,258.6049918799681,256.35687066944223,359.7125703110817,9.623988470595457
Baseline,79,0,129.9635209140376,26.596467034711072,332,280.97426851486347,314.0281581329333,169.9020813635674,241.8809053213289,296.34143999309396,0.0
Baseline,80,0,103.99973302259896,23.296138003475527,325,246.61282293068882,306.6593893617406,129.82567174147002,182.3000445152415,263.3408101939986,0.0
Baseline,81,0,477.9463306194586,92.5423074963071,1000,984.1613589888912,940.298828324443,727.3195602381098,317.6470893276822,844.5573309923603,0.0
Baseline,82,0,303.3994676991073,86.28444683708763,1000,917.0087769449713,940.830082560331,333.861191698981,399.8907172347031,937.6589747148623,0.0
Baseline,83,0,292.2296832752985,87.27127321149045,1000,926.2771685267489,942.0975905932703,292.9382368331028,568.8503582165008,893.8737115617315,0.0
Baseline,84,0,154.87368676371543,35.71604415544533,401,378.60007067936255,378.21724061184324,201.23030334502877,223.31047155955298,348.76965050058885,0.0
Baseline,85,0,352.2194913514681,86.21914801301068,1000,916.1937716181933,940.8565250785001,449.53415931434023,411.9713144256195,862.2281185144766,0.0
Baseline,86,0,269.94359422554214,73.19897198983122,1000,777.4713307020014,941.4386924641427,289.49723219573303,421.9399593038776,907.4773956487386,0.0
Baseline,87,0,205.09021007300464,51.487747204277724,570,546.317107879748,537.1844123928047,254.04896885692648,291.43335979047697,494.1751778717193,0.0
Baseline,88,0,477.37197964552513,91.74639309086949,1000,973.7735605975178,942.1190310271418,713.1273753379292,363.0942724421221,847.0476071469038,12.031924780387529
Baseline,89,0,290.3646797634929,88.55372775460084,1000,942.143446327407,939.8711777911631,320.97660164183907,330.7918106032521,791.7241464032109,3.559095484974386
Baseline,90,0,150.6203477799466,35.159757851191294,434,372.1391009078169,410.1017422556165,186.63657030775715,256.2281394174891,373.254526387802,0.0
Baseline,91,0,461.7143235138822,89.87311078183686,1000,954.4281593429434,941.5517097449289,688.8371375238987,384.3113183532643,852.97869857255,0.0
Baseline,92,0,163.66631108504262,45.894236031514026,705,487.02067975061624,664.3412230597503,169.09643191660464,259.53670306729236,574.0369107538429,0.0
Baseline,93,0,461.328053368902,79.33971119828028,876,843.002877779535,824.3653519151178,707.1936548993599,254.9868112885116,711.5173327838623,44.074257892260256
Baseline,94,0,333.648172197084,76.12489299022178,1000,807.6744605429376,942.2323707034445,424.76266556769366,543.9491686768937,781.3778785035261,0.32493526394086103
Baseline,95,0,186.82436040974093,42.24615087106233,609,448.4334093013707,573.6164885147309,238.81057058257417,239.01191032409594,503.2571452063125,0.0
Baseline,96,0,130.13318021797627,36.86983488818243,552,391.5920675113745,520.2940530807774,137.32695804755622,237.14068438934416,392.1835997785278,0.0
Baseline,97,0,107.95966217625099,28.266006714944414,323,299.1585727785252,305.0995913305791,115.0933528113157,251.96565090806098,305.1256789011663,0.13451487358034608
Baseline,98,0,497.25589136274704,92.59897613240942,1000,984.2876190783627,940.7451690243792,762.3872925822088,309.3363769666251,860.2442073396518,8.86744100865599
Baseline,99,0,94.28597832069464,50.53691729312236,601,538.1039064920398,564.3568868563386,3.5607131580037508,326.96038017880085,504.9701468953345,1.5720392936107301
PPO,0,0,508.5761376905368,93.9243434698477,1000,985.9902392934632,952.6284915976576,702.851034364687,976.6567294450447,990.7198456865547,0.0
PPO,1,0,563.9416381200467,94.5490472578171,1000,990.7698364976112,954.307935754312,825.1497472323391,971.778258617815,989.725833535716,0.0
PPO,2,0,552.5973851013179,93.96844339205367,1000,985.2634185766781,953.7218043774853,800.2820238086738,976.8238885243242,993.216731382907,0.0
PPO,3,0,467.4351024916666,93.6127118128986,1000,984.8490033816523,950.5230348224303,626.2418226364663,860.8136197380524,979.4577901091174,0.0
PPO,4,0,409.59290391827767,93.42330890168725,1000,984.0383659253489,949.3012855064836,500.0513315994122,847.6994077624001,972.8825031683155,0.33542928662722993
PPO,5,0,525.923349626425,88.8900762382517,1000,931.4913163236405,954.3765035376148,753.1450655515027,973.0792229811614,989.2806548187682,0.0
PPO,6,0,306.83360408211905,93.89262259486426,1000,993.8632261322592,944.6985314627326,280.604250965025,763.8329471114753,964.1961353037356,0.7646126635234987
PPO,7,0,541.8585164054457,93.9811500785037,1000,986.0783926475401,953.1020959702515,776.7189144234172,973.0922057623419,991.9987278258204,0.2837375914178689
PPO,8,0,558.2443850070921,94.15385002008712,1000,987.2598604406155,953.6933865196586,812.8259859386806,975.4149061919609,990.9619201000235,0.0
PPO,9,0,552.5725305054646,93.92107906695122,1000,985.7073445080159,952.8448719717169,800.8593112067041,973.8573671523259,991.4378607575954,0.0
PPO,10,1,392.50184310958684,68.17361536856913,793,721.6267912199328,748.7603157630907,580.41701269737,439.4185491498478,692.9008015566081,18.641727119652476
PPO,11,0,145.62988237468494,26.413106104629207,346,279.6492412592942,326.75699934345937,207.56488764426436,222.2924972599019,293.95903934283297,0.0
PPO,12,0,541.5200675677654,94.34174230004366,1000,989.1421055397822,953.7795237234618,774.8113381273223,977.0724705960872,993.1919916124344,0.0
PPO,13,0,552.105621632225,94.1746390273496,1000,987.1093108840868,954.0660705072253,799.5084823445173,972.1578315870198,990.8854794098236,0.0
PPO,14,0,556.6748034589081,94.15629787269492,1000,987.1481037895301,953.8357803517714,809.8572626235821,970.6753788769182,990.9793692351134,0.0
PPO,15,0,564.3289853300994,93.54047769147603,1000,981.4888819595834,953.0541865019705,827.3505118023244,976.4728636984782,993.1426828530671,0.0
PPO,16,0,565.9829121544677,94.17377071543814,1000,987.7308061063011,953.4516216975086,830.0906202739347,974.4884975904496,990.8787487247243,0.0
PPO,17,0,291.5053806770401,76.86340246135249,1000,817.0797327099743,940.3332064771089,329.45147428460945,418.4001746725405,909.3761210797252,0.0
PPO,18,0,560.4537249831044,94.12464092161854,1000,986.9457005926066,953.7010380884786,817.9815630061345,973.2926107593981,991.4550034151055,0.0
PPO,19,0,343.71583345579955,90.91130181368919,1000,964.0912279669571,942.9706523936817,384.7678552650659,646.4479756208955,943.8800841461924,0.4074108127900533
PPO,20,0,551.3363791028675,94.43085497093018,1000,990.0696040247715,953.7909583118616,796.3934298643578,977.3622134365056,993.2074004230299,0.0
PPO,21,0,548.7739352705772,94.07816874976456,1000,986.5528332834537,953.6250439253937,792.0412268574723,974.7168280242264,990.826400831096,0.00015140624156173565
PPO,22,0,554.9571625810138,94.433764440306,1000,989.6476519706581,954.2275710636563,805.4656066543718,970.2490174686254,991.0284854561637,0.0
PPO,23,0,521.9774841391543,93.79388067746359,1000,983.2972152523026,953.8964766644028,733.0197641722806,974.3366358110121,992.157555872283,0.0
PPO,24,0,491.26856415081204,91.49514583712303,1000,963.3565215631656,949.4957166717505,679.3547523309411,898.4035866752362,982.8720086200733,0.0
PPO,25,0,560.6930659729942,94.08956830675018,1000,986.3037979669766,953.978219847844,818.3537713053873,975.3200980147643,991.5659135616213,0.0
PPO,26,0,90.58997935170078,45.716912262997155,551,487.2241761449951,517.0735700006196,0.5727156849849657,487.8951365319289,404.4117640772798,0.0
PPO,27,0,558.2753474228319,94.33398310493662,1000,989.1203958461564,953.7210454500593,812.4565291931775,975.5307155134024,991.1878081059148,0.0
PPO,28,0,283.69309160136936,88.28279698667902,1000,936.9859545364807,942.0256753848425,276.56712365056063,507.2806889394916,911.8210904992602,0.0
PPO,29,0,170.11967417239106,35.47275476894512,404,373.74041173120946,383.2477267826305,215.7050491972827,358.7789101254878,392.8140351678852,0.0
PPO,30,0,570.0594995551647,94.35686341044183,1000,988.6764145949885,954.3910258705308,838.383266342989,975.8034824919191,992.7998433156145,0.0
PPO,31,0,556.109656773162,94.28652756198875,1000,988.5246661613988,953.8236197392305,807.9757275796334,972.6992800475963,991.9817559591618,0.0
PPO,32,0,530.1571817764166,94.43921100755237,1000,990.4747396589116,953.4855336184244,749.6404792133918,974.2886517850784,993.3064506716796,0.0
PPO,33,0,554.6858991435057,94.33491008521652,1000,988.661293818332,954.1827131186731,804.329722347401,975.1924664167072,992.8217777559701,0.005433695210919076
PPO,34,0,544.2156141372612,94.38128428721222,1000,989.2256289597971,954.1062015253891,781.7349504428155,970.3575079749539,990.7145350406822,0.0
PPO,35,0,551.0908453189248,94.57907163204038,1000,991.44478818805,953.9596581398862,795.9844042658823,974.8501014394132,991.5257339053492,0.0
PPO,36,0,491.1551179062589,91.29801708541943,1000,970.2858979450247,940.9040135334332,747.0448321693307,392.072748696114,871.5191710774232,1.449515302755355
PPO,37,0,520.0320725347517,90.09916579538745,1000,943.9010500864498,954.6267797788145,737.4495347020805,969.594962579545,992.0061797869745,0.0015971574341664407
PPO,38,0,534.3274317666628,94.55213473700056,1000,991.1508021492776,953.9723533299597,758.1365706244874,978.7870973442441,993.489707628602,0.0
PPO,39,0,564.7381957382038,94.16319427034206,1000,987.2387587588562,953.8167610006817,827.441360995325,973.3859624152747,991.1418179840299,0.0
PPO,40,0,165.10115309564395,41.615173458422284,469,440.041342148168,443.3752754756633,183.36211900926253,366.4330468806805,451.19307705568036,0.26205681781574597
PPO,41,0,308.32808908270334,75.53138586224546,1000,800.4208349438884,943.2491104697275,358.85826131769414,505.19313612508466,921.0165764248295,0.0
PPO,42,0,332.4651543318934,85.73546601517333,1000,909.475073187607,942.3738032720349,398.0878837839763,394.82601766599805,956.9767946126136,0.0
PPO,43,0,302.27973863958965,81.7497411812654,1000,866.8255035524891,943.4537916028981,338.37874963698385,475.4205706530885,872.2142529960187,2.50805411207456
PPO,44,0,551.6538859209983,94.51069433855737,1000,990.7615417252456,953.925364367113,797.4672704897084,975.3856793818821,990.2727178595562,0.0
PPO,45,0,495.82265615260707,94.06924300019757,1000,988.0181113378136,952.0812403575695,683.5205538126147,907.1843884055771,976.1988903290833,0.0
PPO,46,0,552.7413893729419,94.32593825296553,1000,988.5749973575397,954.1675033559083,800.3219740498961,973.7146409449921,991.6966150054519,0.0
PPO,47,0,242.79347356881507,89.92917368330822,1000,955.4670068662521,941.1832840685623,186.59450368475729,455.47585752686376,907.0818742042559,2.1968189737428885
PPO,48,0,269.45503380404534,90.3412204638236,1000,961.2804244301758,939.7969151030868,240.87889463647332,567.8561380642939,816.112935301695,4.342448815740982
PPO,49,0,545.6019264564986,94.14732693884591,1000,986.936812924606,953.9527620798946,784.9984838623288,973.365852469897,990.7216080493077,0.002596438983022753
PPO,50,0,328.31164936016154,88.53785352066224,1000,938.5179542386338,943.1518986129117,369.21898259975626,579.269996743727,893.2350766484536,0.0
PPO,51,0,270.03372416274203,92.81069255820202,1000,983.7440508266384,943.4631132102857,233.13785282263242,495.3301083346983,904.1751914043805,6.673522421146657
PPO,52,0,561.9206847676197,94.25226451009854,1000,988.2860443910911,953.7118417786123,820.6719058578385,974.7817201042114,992.5395323256771,0.0
PPO,53,0,552.4788193086009,93.7760639125539,1000,983.4621830848579,953.5274588331779,800.9450148952722,974.3906564771904,991.1593173863027,0.0
PPO,54,0,510.6896248448579,93.85599759101461,1000,984.4587931268063,953.3804422243375,710.0177363346826,955.8209521856802,990.691965879043,0.0
PPO,55,0,552.8271611540024,94.17921897683824,1000,987.6075101631602,953.6247498558888,800.9932802653406,973.251563733682,990.7677574215305,0.0
PPO,56,0,515.0401115436596,91.13800320981079,1000,954.4312273917714,954.9526651096711,723.9628375023568,970.5956482041297,991.780980951632,0.0
PPO,57,0,545.0545592918423,94.3369857122825,1000,989.1523175937253,953.7244981059357,782.8250515202029,976.6073038972263,992.3187040121511,0.0
PPO,58,0,567.7860393942512,94.155955628738,1000,986.8608302120648,954.1114471262205,833.9853688507263,973.8825343554499,992.8508212982597,0.0
PPO,59,0,535.9356548964341,94.28398325912993,1000,988.5458077207242,953.7714211905479,763.2951872607779,971.3183910949713,992.0324750502416,0.0036973219818796643
PPO,60,0,557.8013047953581,93.95450737620702,1000,985.7494714147152,953.1444375356367,812.1324694445103,975.8350240245042,991.9086993579199,0.0
PPO,61,0,562.219285236984,94.30886787566318,1000,988.4913612962144,954.0832288363096,821.134817225761,975.3339334225567,992.6610587719965,0.0
PPO,62,0,543.2406638396229,94.60630543035218,1000,992.5071534929295,953.2138779079643,778.3877357082728,975.3720686102783,991.8254782006802,0.0
PPO,63,0,554.4934819534565,94.17604294732209,1000,987.753247112911,953.4562948359346,804.0512627321433,976.9358351163783,992.9515804170455,0.0
PPO,64,0,492.82998345307686,80.01148672191599,1000,850.0238227973892,941.1897094541337,788.0582004841071,346.3321713003336,817.5139589659265,0.0
PPO,65,0,531.2595241085686,93.99110730814806,1000,986.3635841331567,952.9275955236147,753.9037253965585,970.234327279851,990.0004801595142,0.0
PPO,66,0,547.2465733559254,94.13535383981937,1000,987.1708506584732,953.6021173750075,788.8227755223056,970.0289105253657,991.8685240429553,0.13171086472024607
PPO,67,0,299.7104470899479,70.94199695572333,1000,753.7634519138206,940.9454245582767,389.62310592932056,401.7538304210439,667.0072188995764,0.0
PPO,68,0,557.9877596484491,94.06221800527479,1000,986.1180959285335,953.8725597294305,812.5776205144383,973.0667424197547,992.2455058137814,0.0
PPO,69,0,556.9756709435479,93.99973239499147,1000,985.3724189100465,953.9721452670415,810.7054784597885,971.0105016206647,992.1589632123621,0.0
PPO,70,0,548.6452949543974,94.16397377728599,1000,987.3923672528532,953.6672739842065,791.757122614367,972.9552768212602,990.8570431916603,0.0
PPO,71,0,550.9921269437095,94.05897680217335,1000,986.3580377430866,953.6114167582607,797.2384555568196,973.9357633098649,989.5811395094773,0.0
PPO,72,0,420.9733840563459,93.81655193576512,1000,987.8860024447866,949.6804505933009,531.4029385292044,786.8577586002389,964.796181962405,1.2651792980188254
PPO,73,0,525.3995410565458,94.41373413029996,1000,989.2994825761614,954.357533066473,739.2964282188414,975.8186255469702,990.2296590083923,0.0
PPO,74,0,568.0984282614248,93.93275221114042,1000,985.4221841133642,953.2328034223935,835.1791113360607,975.2464115156079,991.4551074655258,0.0
PPO,75,0,386.96254433793166,92.46285416163406,1000,977.402865462311,945.9547563187965,472.3192132395936,693.2972004379641,945.8236839316307,0.0
PPO,76,0,562.1844000596784,94.21968088916822,1000,987.6473164394488,953.9862531120947,821.9498646762837,970.4023099650767,991.3432913585609,0.0
PPO,77,0,509.6612086632306,93.2099749696142,1000,979.426044294317,951.6636534040856,709.726556105426,950.189301418468,991.296367505002,0.0
PPO,78,0,188.47480845748146,37.87971706963607,458,399.5178928233206,433.8290398843742,251.71367810182258,336.09693923550077,410.3469681266564,0.004973925478176433
PPO,79,0,390.5632830478516,80.63405671038298,1000,852.071302661388,945.4228077741813,512.8437554678244,658.6502396091212,924.3404879298398,0.0
PPO,80,0,255.2933380142219,45.69983541412316,550,480.15065573085934,523.2634219609171,352.0520654224478,491.64931017975493,531.7521530201859,0.0
PPO,81,0,550.2103730579045,93.74715883936392,1000,983.4999347935315,953.2073630105432,795.9939105988336,973.9954743256901,991.3236146556094,0.0
PPO,82,0,568.926428152287,94.1382843394928,1000,986.7766798921447,954.0093949416353,836.7457140520149,973.4933442428554,991.5581055448871,0.0
PPO,83,0,545.6154848193846,94.29262790973969,1000,988.4008272257353,953.9994210691832,784.256389641073,976.4393648337029,991.710266589547,0.0
PPO,84,0,475.5641733228626,81.00879076285912,947,849.6636743496701,902.6195909767422,672.9250353958782,903.2595924150025,931.4095026328082,0.01617679847955311
PPO,85,0,391.8611410484142,93.77573541861972,1000,989.4912774418468,947.7346538698214,474.75889835747734,715.8605442508817,942.6609157046971,4.336652489001279
PPO,86,0,542.2114574272074,94.36368616746144,1000,989.2870124361001,953.857502612777,776.6238294020628,975.0061671814462,992.334793394906,0.0
PPO,87,0,505.40032298065125,94.33960300943889,1000,990.4704064552899,952.4764021341339,701.147732990828,917.8082441752467,987.897178655593,0.7399113822789959
PPO,88,0,529.4255650841372,94.38096102300348,1000,989.475369106473,953.8595462511933,748.4155196808061,974.5178839229247,990.6345201724968,0.0
PPO,89,0,310.6287493448378,70.82844551245229,1000,751.3363226744393,942.1909432810368,414.87905379899803,414.38923839839305,647.7053540583448,0.0
PPO,90,0,498.14265197072655,94.1849345873838,1000,988.9766928591157,952.3865218079804,679.274185706449,973.4124816397077,992.2741946690911,0.0
