model,episode,success,total_reward,stand_weighted,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
Baseline,36,0,214.900673680994,58.87361149383937,867,624.7821281959874,817.0153753764125,231.65409931161054,324.39904195072285,710.4271007217039,0.11831532373896625
Baseline,37,0,240.24317902453822,88.4304946534348,1000,940.9950594161451,939.7522570678693,199.34731726695054,358.71513148671045,883.4127005328022,0.0
Baseline,38,0,145.0005840226499,74.73307475748979,1000,792.5430836721544,942.689515120543,1.234774580955082,413.90612734279136,835.5225298772509,20.686936693509146
Baseline,39,0,301.27223888719936,81.0684286687542,1000,860.846160975137,941.2901146196734,337.12372154343876,437.7470940718538,932.215616406094,0.0
Baseline,40,0,168.1492670258332,39.6030048713944,442,419.2792804161066,417.49596490558224,208.85187022507148,276.8575315887024,412.27790415795903,0.3032821880675709
Baseline,41,0,76.85304876846851,19.367668106150006,231,205.2180718253482,217.91621261988377,84.02946240496101,176.79763654487044,216.64481505685004,0.0
Baseline,42,0,397.9304277784101,87.1378342356737,1000,925.0061331346111,941.824122585512,527.3381055326631,515.1725808540228,954.6363402067244,0.0
Baseline,43,0,134.5848232797873,28.428661637772237,370,300.3702475980711,349.8886537614035,174.91107991309835,236.07653248192997,312.84698114048456,0.0
Baseline,44,0,285.4528194484543,77.73485446917074,1000,826.1437665423113,940.7523300224925,319.5758044991195,349.3916446652937,928.785414428299,0.0
Baseline,45,0,123.6915474558027,39.58673956606896,450,420.1642789622766,423.89594334309464,109.02811058476726,282.4415784531899,412.8919008180283,0.78709760864983
Baseline,46,0,308.66948403382054,90.60850182752068,1000,963.4075693465508,940.4653761541152,353.1942217772748,350.5562034619663,831.9154446685593,0.0
Baseline,47,0,88.75824068090756,21.097289120808703,252,223.6882502305801,237.57791683168895,103.54382816192505,187.5359712934498,233.7886064512025,0.0
Baseline,48,0,124.51961406324304,26.33721651894616,351,278.908839226108,331.4504203196966,155.69258141927256,258.2268344199524,304.18788369252985,0.0
Baseline,49,0,190.55680572316254,40.89113322579225,517,434.22396448918835,486.77440650407425,256.8396491685235,231.1334242137982,450.62318321689685,0.0
Baseline,50,0,274.90690729736247,38.99931740791254,674,412.4314258512084,637.147183728095,429.1471833877415,341.25288866860217,514.5742586307204,0.0
Baseline,51,0,521.9771626542954,90.9598708946162,1000,966.5332552154586,941.0527733278581,810.031873522534,299.07030312987695,801.7872408911868,32.743061352817584
Baseline,52,0,89.66593689002354,44.65241130776779,515,475.2567851860823,483.85411411366454,6.810948418292411,397.6884060683241,421.85715638794,2.7752019177455653
Baseline,53,0,409.97636846559925,93.18222754163807,1000,990.0026215442479,941.2236579231445,560.407515222415,397.8658274253271,894.3493540521557,0.0
Baseline,54,0,270.43563184667534,86.50528292463294,1000,917.7906866778355,942.2570461116364,245.25848718027547,574.1619740650326,890.6715991225749,0.921002947251209
Baseline,55,0,293.059686505475,70.34930165826253,1000,746.2624575704086,942.1525710820558,353.58429311888443,523.306973278702,747.6857982702542,0.1366124750481792
Baseline,56,0,243.07812389166838,74.66031463436644,1000,792.4532259946169,941.6761361292828,243.20210799782754,302.0990743392121,877.4295723818931,0.0012237777847423637
Baseline,57,0,493.7287664497107,91.43660462695003,1000,972.3168338271353,940.321335547671,751.2281649076743,300.0431478182814,984.7466044678489,0.0
Baseline,58,0,291.67128214535785,87.72142175253613,1000,932.1633981469096,940.870019341559,305.80914917669134,378.93791165438665,947.6370611753583,0.019984633781426453
Baseline,59,0,306.44699972298054,87.00439813381325,1000,925.1136543520184,940.3207900552476,328.116508949007,509.88791233354635,925.8287706600602,0.012395464097325393
Baseline,60,0,179.2333558432211,81.07767150652715,1000,861.1226561160674,941.6445573755964,91.68081902204318,277.81870940225065,811.8698030063852,6.899686160978975
Baseline,61,0,134.21842332343002,28.128207602830162,367,297.2497659068955,346.89765507711184,168.87988703731276,272.7914245928438,329.09390648333977,0.0
Baseline,62,0,172.2960492459251,35.97527238500045,448,380.8767222971283,422.8822302967519,232.1459850562681,241.529574964892,395.5720967471893,0.0
Baseline,63,0,260.7552307812733,71.768321671493,1000,761.3072010418822,942.2793125188898,292.03153658076275,319.3962950217835,791.3981027801264,5.808565023832388
Baseline,64,0,144.84359943559366,27.47120746820666,379,290.4720489442149,358.34799984034623,198.2597909969761,251.21168341841656,311.89803695653967,0.0
Baseline,65,0,210.8325639251673,56.60674303838609,669,600.9552324026486,629.9510695278758,237.5027642049215,340.4985844928279,606.4929553985047,0.0
Baseline,66,0,162.30213665332528,39.562047922563984,470,419.1214795660181,443.495172267071,199.73444536580294,254.31329657006958,402.87846975293155,0.0
Baseline,67,0,337.7677542323889,80.27457292620969,1000,849.8793147426488,943.9265035215606,423.37616474740474,540.1536290921276,799.3245143048104,0.0
Baseline,68,0,40.51728167040607,27.202754126096792,343,288.9879528893393,322.75222777396846,0.00044432814192801087,64.36497864309325,201.3291808476962,0.0846274917312384
Baseline,69,0,119.35088321503945,27.53016098234078,315,291.1035434664734,297.77612814819116,139.8648358206187,274.85580063093494,302.7751216374715,0.0
Baseline,70,0,524.7832604087387,92.60325760428829,1000,983.8360865521623,941.2090562907822,808.6874521026751,301.3369393686176,876.0661962419541,26.85855022205206
Baseline,71,0,231.25059579795192,54.65684174430805,643,580.3666142079103,605.4280544508844,289.4201256700559,322.81402867123666,554.4922875366386,7.112519119214496
Baseline,72,0,132.09775139136852,36.023946048106666,399,381.19263037354494,376.9564736543617,133.192742438422,342.16860735878066,380.5728175606606,0.0
Baseline,73,1,537.493043999503,87.674076870522,969,930.6180934440506,912.8581713298242,767.3568905548849,342.30510954259785,797.9403010910959,135.7031309931385
Baseline,74,0,348.14662872939914,86.99265452550475,1000,923.1233660841676,942.2097692592748,418.7230132667732,567.5655182131569,876.9140362055107,1.4418300368943058
Baseline,75,0,195.44436888285492,35.629716442409816,461,377.01158216187116,435.4572694362234,280.289298375495,273.9167449361906,399.77261849325504,0.0
Baseline,76,0,186.20506436188413,61.02813147242405,754,649.053930850527,709.2193135565285,167.4427673414519,331.8199123307193,664.7338393854137,0.0
Baseline,77,0,99.95178506219963,25.177566776597303,296,266.20713717879465,279.80150155912787,111.97015834418197,221.16508613733112,266.5878544770771,0.0
Baseline,78,1,185.66249317155132,35.11837881183106,431,371.901354084393,406.6891557340131,258.6049918799681,256.35687066944223,359.7125703110817,9.623988470595457
Baseline,79,0,129.9635209140376,26.596467034711072,332,280.97426851486347,314.0281581329333,169.9020813635674,241.8809053213289,296.34143999309396,0.0
Baseline,80,0,103.99973302259896,23.296138003475527,325,246.61282293068882,306.6593893617406,129.82567174147002,182.3000445152415,263.3408101939986,0.0
Baseline,81,0,477.9463306194586,92.5423074963071,1000,984.1613589888912,940.298828324443,727.3195602381098,317.6470893276822,844.5573309923603,0.0
Baseline,82,0,303.3994676991073,86.28444683708763,1000,917.0087769449713,940.830082560331,333.861191698981,399.8907172347031,937.6589747148623,0.0
Baseline,83,0,292.2296832752985,87.27127321149045,1000,926.2771685267489,942.0975905932703,292.9382368331028,568.8503582165008,893.8737115617315,0.0
Baseline,84,0,154.87368676371543,35.71604415544533,401,378.60007067936255,378.21724061184324,201.23030334502877,223.31047155955298,348.76965050058885,0.0
Baseline,85,0,352.2194913514681,86.21914801301068,1000,916.1937716181933,940.8565250785001,449.53415931434023,411.9713144256195,862.2281185144766,0.0
Baseline,86,0,269.94359422554214,73.19897198983122,1000,777.4713307020014,941.4386924641427,289.49723219573303,421.9399593038776,907.4773956487386,0.0
Baseline,87,0,205.09021007300464,51.487747204277724,570,546.317107879748,537.1844123928047,254.04896885692648,291.43335979047697,494.1751778717193,0.0
Baseline,88,0,477.37197964552513,91.74639309086949,1000,973.7735605975178,942.1190310271418,713.1273753379292,363.0942724421221,847.0476071469038,12.031924780387529
Baseline,89,0,290.3646797634929,88.55372775460084,1000,942.143446327407,939.8711777911631,320.97660164183907,330.7918106032521,791.7241464032109,3.559095484974386
Baseline,90,0,150.6203477799466,35.159757851191294,434,372.1391009078169,410.1017422556165,186.63657030775715,256.2281394174891,373.254526387802,0.0
Baseline,91,0,461.7143235138822,89.87311078183686,1000,954.4281593429434,941.5517097449289,688.8371375238987,384.3113183532643,852.97869857255,0.0
Baseline,92,0,163.66631108504262,45.894236031514026,705,487.02067975061624,664.3412230597503,169.09643191660464,259.53670306729236,574.0369107538429,0.0
Baseline,93,0,461.328053368902,79.33971119828028,876,843.002877779535,824.3653519151178,707.1936548993599,254.9868112885116,711.5173327838623,44.074257892260256
Baseline,94,0,333.648172197084,76.12489299022178,1000,807.6744605429376,942.2323707034445,424.76266556769366,543.9491686768937,781.3778785035261,0.32493526394086103
Baseline,95,0,186.82436040974093,42.24615087106233,609,448.4334093013707,573.6164885147309,238.81057058257417,239.01191032409594,503.2571452063125,0.0
Baseline,96,0,130.13318021797627,36.86983488818243,552,391.5920675113745,520.2940530807774,137.32695804755622,237.14068438934416,392.1835997785278,0.0
Baseline,97,0,107.95966217625099,28.266006714944414,323,299.1585727785252,305.0995913305791,115.0933528113157,251.96565090806098,305.1256789011663,0.13451487358034608
Baseline,98,0,497.25589136274704,92.59897613240942,1000,984.2876190783627,940.7451690243792,762.3872925822088,309.3363769666251,860.2442073396518,8.86744100865599
Baseline,99,0,94.28597832069464,50.53691729312236,601,538.1039064920398,564.3568868563386,3.5607131580037508,326.96038017880085,504.9701468953345,1.5720392936107301
PPO,0,0,542.7456702875982,93.97176602600749,1000,986.5624641652767,952.5169074108422,779.5982380185974,968.782728293153,990.3112147712884,0.0
PPO,1,0,512.4447644054228,93.96413642108683,1000,986.9711160633871,952.0553630075611,712.5073206173859,968.444622493301,988.6020516369192,0.0
PPO,2,0,381.8374860537069,86.8784087094144,1000,920.5831106461727,943.4813877590922,497.1008997193702,541.9707584850802,883.3026909264528,0.0
PPO,3,0,63.08826069531944,28.67675458151071,393,304.5312892905029,369.7815968942639,25.705388489036665,158.4485326168801,287.8314836290396,1.514515661274911
PPO,4,0,550.1516044018007,94.1350990690272,1000,988.959591320565,951.862100915134,795.1915599348416,971.6486182619046,991.9574489799837,0.0
PPO,5,0,369.4327522486306,83.84979053038559,1000,889.4291552022021,942.3959205157743,486.735625797533,454.4097778745941,876.6288243125082,0.0
PPO,6,0,531.0261373234136,93.63291581970152,1000,983.9338677116529,951.627561265902,753.211320334391,977.3389185091828,991.6236285555583,0.0
PPO,7,0,51.46150316515846,30.740117470572912,339,327.32838112223305,318.35486461908755,0.10308142720499246,151.48384572032217,257.9744010482176,0.5773906111892271
PPO,8,0,514.1937548324769,93.90363089508972,1000,986.2004328802301,952.1919034970099,715.6754691372042,971.6856520217365,989.7128090083809,0.47497078325461684
PPO,9,0,496.94838398077417,87.96690744161255,1000,934.8722818250308,940.821974073949,771.7399398933657,361.21984423101753,851.3952106394262,3.0507166960716674
PPO,10,0,215.40017585763476,63.19219229248274,761,671.3345983246892,716.1721341157805,217.75819790600804,407.81671866074373,676.519171488225,0.0
PPO,11,0,365.5860843254453,90.06861173114157,1000,954.6203380358336,943.3631524090448,441.23119191532874,630.8293616201707,908.4393630279613,0.0
PPO,12,0,521.5302211062705,94.62438796327766,1000,996.274764720154,949.7732480621465,730.2487739936578,973.9099843035099,991.9677126134168,0.0
PPO,13,0,535.3412550403995,93.9826622052546,1000,987.4361495356675,951.7877315404158,762.5305893765637,973.3928849855012,991.0036673283234,0.0
PPO,14,0,501.34258159695025,94.02680583743154,1000,987.406153933101,952.2733978894757,690.4867683866418,943.4223993802204,988.5122003303686,0.0
PPO,15,0,409.4366543660923,92.87707058085104,1000,979.0182113676588,948.6662694855294,507.79865709559846,789.4433385908541,959.3921072574484,1.738330856591646
PPO,16,0,165.5656662756077,91.96009722536303,1000,979.2121418804157,939.0751439454815,3.6729314944451588,769.7193660538105,646.6333548482121,3.2431823789815044
PPO,17,0,509.2135077822116,93.81813695961546,1000,985.8247126545292,951.6778268025768,705.3514494359036,969.693095151611,990.051276377178,0.0
PPO,18,0,481.7588222280747,93.21193459749482,1000,978.2932263376925,952.8231606566911,646.1925228883133,965.7750640697436,989.4299825470387,0.0
PPO,19,0,511.88129323725576,93.55554482361376,1000,982.4308967832028,952.3083488040197,711.7361936523188,972.2532781941375,988.6359472078354,0.0
PPO,20,0,289.6011816150461,81.47361451661115,1000,864.0045291085969,942.945686355864,322.48747085763216,465.8053863588739,788.3339451863131,0.860681814974592
PPO,21,0,162.04547033102844,82.24889046164093,1000,874.0909553191761,940.7207799073634,12.992609935144422,814.8900767889021,653.4242734205201,1.526251108861192
PPO,22,0,495.3080195013137,94.0168179950844,1000,987.4952711686473,952.077878403728,674.1369608957334,969.134405873765,989.4569761892192,0.0
PPO,23,0,529.1226824628959,94.32441934159972,1000,992.0143971769245,950.8337334020698,747.6018506280701,975.175753987997,992.3728527852743,0.0
PPO,24,0,517.7170208260287,93.11771605335475,1000,978.0740820627716,952.0756089215458,725.4348806034739,972.4113472106444,990.660822811549,0.0
PPO,25,0,271.3826413414528,49.6392855377088,572,522.007560268185,543.782499442407,372.05908617151624,530.0144062553571,556.3209342758755,0.0
PPO,26,0,513.8601474539462,94.5832724483025,1000,995.569919411958,950.039593286043,713.7327560995604,971.3887167141451,990.5539785026764,0.0
PPO,27,0,519.5654049920828,93.78425600978657,1000,985.2745875047545,951.8704113387182,729.4267026229744,962.7588509218754,987.1232307566265,0.12865348009330635
PPO,28,0,281.049359011273,88.55664799747143,1000,937.48161929093,944.3534610525659,227.8285296409508,936.8235850483637,862.5738684591096,0.0
PPO,29,0,517.9258695211628,93.87273075400937,1000,986.277027003451,951.8043547585486,723.5645656526641,976.5943065028305,992.3873779662597,0.0
PPO,30,0,525.4655309589975,93.88358107367534,1000,986.0810802225342,952.1034739531575,740.7982938147376,973.2189656044438,991.2353877693555,0.0
PPO,31,0,530.0377096747355,94.06672708360763,1000,987.5279045383934,952.5591074867359,750.5467798690253,973.3937676482244,991.1048653530884,0.0
PPO,32,0,532.095282087158,93.94936854913884,1000,986.5949021006612,952.2594238336294,754.7639843356151,977.6857128317059,992.3566989081431,0.0
PPO,33,0,477.8450456387226,93.48750759642317,1000,982.5864205758306,951.457191634752,635.785465352749,973.7821293835395,991.2994432876973,0.0
PPO,34,0,222.68420571418415,61.33139576224002,751,649.9319508189482,709.072177138017,252.72046289669524,336.8785166462595,615.6935163223638,0.0
PPO,35,0,233.0822141431134,91.68007725837131,1000,974.6451754639002,940.5849346715485,165.9482439451326,443.3228034775552,891.100990316261,0.012106913547547449
PPO,36,0,176.85558239906038,50.30592912180129,574,534.591798581973,540.0103898840038,194.95230233833445,281.91260270458895,494.50974179558415,0.0
PPO,37,0,480.5393872461683,77.6259568911962,1000,822.75299922797,943.2812273812673,761.239690055637,409.1575845751669,797.953812023532,0.0
PPO,38,0,497.68808543173986,93.4473039839661,1000,982.0767188443572,951.4986298497334,681.5490998626394,958.2983258708219,992.5754043208981,0.0
PPO,39,0,307.5241795861197,82.0720681148844,1000,870.7544411739742,942.5196376704786,356.25843901111335,457.73931508843367,844.9769632362381,0.0
PPO,40,0,492.16934198077183,93.4514646519706,1000,981.4313966979469,952.2120640736996,668.1875144244524,970.9866244670559,989.6832922888957,0.0
PPO,41,0,507.1503109100743,94.03380617702712,1000,986.8027506670326,952.9300706765357,700.8968878586929,966.4776714643109,987.7804324683996,0.0
PPO,42,0,250.5682916684242,75.0738018795743,1000,793.5351958005335,946.2269235592969,247.6712936233602,354.06518678042806,926.7829663863322,0.0
PPO,43,0,534.8954120389799,94.15653366675056,1000,988.863504118691,952.1829738974914,760.8001088414037,976.3813385261585,991.1952493457704,0.0
PPO,44,0,521.8585307672178,93.52483171835388,1000,982.5297371027256,951.8789807054962,734.107351480517,967.8335762131867,991.8742414394487,0.0
PPO,45,0,540.8750140362247,94.27246940171757,1000,990.093953266763,952.1682400380521,774.0738347921414,973.9319343404632,991.4544452203851,0.0
PPO,46,0,226.32303414090546,70.56226713185953,856,748.4377788534938,806.884876167008,227.92467358315733,360.85010508697616,703.0431728455243,0.0
PPO,47,0,525.1414518546321,93.99981323610797,1000,987.577619529396,951.818698364216,739.2395707519577,977.2338917275454,992.4427438753003,0.0
PPO,48,0,355.1213603349305,93.54651442034861,1000,989.1894014053755,945.6968260117299,397.4597970322344,695.5151073701162,950.4961472740664,1.1924986224781409
PPO,49,0,495.42055661928055,84.57446984047104,1000,891.6482466993386,947.8088045607665,734.7778348404071,708.9743633713167,894.946858641203,0.0
PPO,50,0,535.4531074373268,93.71860258944909,1000,984.5187567444847,951.9312674976602,763.2123554322569,976.3449481076077,989.4339499596339,0.0
PPO,51,0,466.1803269271189,80.98648011926548,915,851.1098693491949,870.3584732547519,659.163534823972,869.6686296886917,901.7364930526282,0.0
PPO,52,0,541.6360171825513,93.93211319412762,1000,986.7589688943098,951.9293685245684,776.5649994056574,973.477528435386,991.5155566821711,0.0
PPO,53,0,518.2525625926559,93.97504767247668,1000,987.086486223667,952.0574403288775,724.8474473055774,971.446619609125,990.4766530442596,0.0
PPO,54,0,536.8572858703571,94.10406481012723,1000,988.411346371356,952.0826950663613,766.4197550974155,969.2958916093075,987.990733718562,0.0
PPO,55,0,498.2515461619854,93.95386787484766,1000,986.4582049753093,952.4514532951578,680.1071852465792,974.2616384112564,990.7272601122987,0.0
PPO,56,0,524.8877717289216,93.97501273507154,1000,987.2706543172262,951.8761280684754,738.6434441385679,978.4284258416571,992.035756788224,0.0
PPO,57,0,283.89310807297124,48.91759175467182,572,513.8343247584593,544.1689520940465,401.79763822007646,528.2902584680089,555.0413239172904,0.0
PPO,58,0,473.6641012245525,93.69072236787409,1000,984.50937006193,951.622954823521,626.3247706980395,970.7299944067547,991.814646444462,0.0
PPO,59,0,513.4321629245055,92.21153126899375,1000,969.4327560535265,951.2316608144743,718.5024810324873,966.0896953167658,989.7976835157167,0.28613214076688265
PPO,60,0,515.160311052467,93.76521238259092,1000,985.4051966002962,951.5513919033187,718.1763138800276,973.4598747553327,990.8552737219331,0.0
PPO,61,0,332.5223494220262,45.292086986745986,852,480.7940386128278,803.6816332392082,530.4491234594016,389.5311782291053,581.0319593418876,0.0
PPO,62,0,140.6551357968626,32.64455118809517,375,344.9460455490034,354.7207743801078,162.30713365017903,338.25364504452534,361.193844279214,0.0
PPO,63,0,304.9037008520635,90.4226064802067,1000,960.7461704873317,941.1378351204296,327.0955900828364,444.7836254304716,898.7300339379669,0.3211310461683723
PPO,64,0,519.1543574291002,93.75465677282932,1000,984.6933972817083,952.1376979787237,727.6932776581691,970.2312552726291,988.5232589292546,0.0
PPO,65,0,507.208040777972,93.83228815868868,1000,985.5103303554356,952.1304298256231,701.7081734661027,962.4264782293758,989.7150129613493,0.0
PPO,66,0,311.4921081349841,89.73776530648642,1000,951.6625132138337,942.8498026187051,316.79470925340746,679.4096808851342,904.3426083312119,0.02602629613490004
PPO,67,0,470.84581418670183,91.78562271607557,1000,963.593908432024,952.5888361208653,625.7796977391783,957.8866707480632,991.299879011847,0.0
PPO,68,0,135.37200908160673,86.26757286642548,1000,918.9113046511336,938.9858797377183,0.04236410298402892,244.71371310204714,721.5094801554167,2.2120363027580834
PPO,69,0,542.1268965614313,93.93191402039947,1000,986.2651616439038,952.4049499475415,777.2101819646496,976.7918295537853,992.2161835850065,0.0
PPO,70,0,512.18708553704,93.6563182165136,1000,983.9690051391763,951.8410218176199,711.4390049987885,972.6030015227309,990.3795222302956,0.668825381201946
PPO,71,0,527.9798385498747,93.12575136496281,1000,978.2293088763324,951.9954603044479,749.1517470143148,966.0732190498516,988.64280151954,0.0
PPO,72,0,90.12373507442017,23.317536840595874,261,246.9988602650489,246.32847582116986,97.13341705338647,212.2029865245819,249.72022467142543,0.0
PPO,73,0,530.392238497152,93.94194312414442,1000,986.351202866924,952.4235860808026,751.4213923370728,974.5266718824262,991.6867045440772,0.0
PPO,74,0,493.0797371063142,94.00416320533763,1000,988.1528387607675,951.3236162257064,668.5172814305114,973.7617811184209,991.094164026503,0.0
PPO,75,0,295.5887364762122,87.95046095705547,1000,934.1210967528021,941.3809226046426,302.1653583878371,543.1204584856615,890.1568264069446,0.0
PPO,76,0,533.0493358715078,94.05538969972824,1000,987.91249933673,952.076681357024,757.674271174461,970.7864244143343,990.0240584511023,0.0
PPO,77,0,456.57486095170424,92.37237561689747,1000,974.723407471303,947.5854911975226,613.9855347862763,806.2574342416772,951.9224593779775,0.0
PPO,78,0,525.0920606924507,93.67162551329814,1000,984.0479817078782,951.8998390853054,740.243642770466,973.530548676075,992.6853699727919,0.0
PPO,79,0,464.77466048418273,93.47134687326681,1000,985.8262192283692,948.1406749321312,631.4629507242859,791.2606076212052,951.6391080785385,0.0
PPO,80,0,516.9212821329987,93.99668997135456,1000,987.4122457055482,951.9657104597603,721.9323287633595,968.995408110962,988.3426825864428,0.5375419521772417
PPO,81,0,522.1829455421438,93.9373855692447,1000,987.1776892188403,951.58475887457,734.6504447203321,965.5870661760931,987.4701307989001,0.0
PPO,82,0,534.2422093873772,92.76768615041642,1000,986.3641837372518,940.5143061002759,845.8264964764513,301.70156913491775,850.531224571081,9.259886106448455
PPO,83,0,386.37856082383524,94.0660028565966,1000,992.0502307666986,948.2060178006692,443.75211136541935,958.454336785727,891.3236254414426,0.38631354697371234
PPO,84,0,516.4879956633591,93.85410839922899,1000,985.6432770362806,952.2237656307611,720.9499553239068,974.4204488540754,989.7076985133535,0.0
PPO,85,0,250.01914941403396,92.22903529694355,1000,978.0811933885454,943.0085815237439,170.66058805633227,764.1901842764457,852.0614820579899,0.515046214340379
PPO,86,0,433.21823275752485,93.83311847519714,1000,987.3578193879872,950.3586895120329,545.1876368402621,898.0638714408133,981.605821685303,0.19198013686932425
PPO,87,0,232.36636825519378,46.08188675364082,526,484.70165061431163,499.83801381767773,303.63773179933554,480.89882989209804,512.0512139449402,0.0
PPO,88,0,521.0997185670351,93.5865800518564,1000,982.9413369343548,952.1265719052135,732.028152677513,972.5310988255169,989.4782973804361,0.0
PPO,89,0,516.5583056857088,93.79925675494636,1000,985.6887023095146,951.6186426166531,720.9633069352118,975.9282414812874,990.582974717041,0.0
PPO,90,0,478.5330323383955,94.61957563141473,1000,995.3911304563825,950.5782313219822,634.7130815517097,974.4943488783169,991.3570512959121,0.0
PPO,91,0,426.39142201394185,89.0658523006441,1000,941.1400806231686,945.9263975558978,564.4006615145595,734.9157469059445,931.9896937289714,0.0
